timestamp,src_host,dst_country,protocol,packet_count,bytes_out,flow_duration_ms,label,hour
2024-02-01 08:39:08,host-22,FR,HTTP,96,10162,664,Normal,8
2024-02-01 08:41:16,host-13,CA,HTTP,81,11281,270,Normal,8
2024-02-01 08:42:37,host-19,IL,DNS,98,17523,364,Normal,8
2024-02-01 08:44:44,host-23,FR,HTTP,46,5493,627,Normal,8
2024-02-01 08:47:42,host-35,DE,NTP,114,12809,189,Normal,8
2024-02-01 08:49:01,host-3,GB,HTTPS,54,15995,711,Normal,8
2024-02-01 08:50:11,host-31,CA,DNS,115,19148,317,Normal,8
2024-02-01 08:52:39,host-18,CA,HTTPS,88,9340,288,Normal,8
2024-02-01 08:52:56,host-34,CA,DNS,16,4783,463,Normal,8
2024-02-01 08:54:25,host-31,US,DNS,10,19533,201,Normal,8
2024-02-01 08:56:14,host-31,DE,DNS,106,10912,368,Normal,8
2024-02-01 08:57:32,host-4,US,DNS,78,2722,219,Normal,8
2024-02-01 08:59:23,host-12,US,NTP,110,17732,230,Normal,8
2024-02-01 09:00:42,host-3,US,HTTP,82,5016,383,Normal,9
2024-02-01 09:01:59,host-30,IL,NTP,27,18022,519,Normal,9
2024-02-01 09:03:13,host-13,US,HTTP,30,16537,703,Normal,9
2024-02-01 09:04:23,host-12,US,HTTP,111,11167,621,Normal,9
2024-02-01 09:07:20,host-13,CA,NTP,115,15514,567,Normal,9
2024-02-01 09:08:48,host-6,DE,HTTPS,33,6107,528,Normal,9
2024-02-01 09:10:15,host-16,US,HTTP,59,9217,497,Normal,9
2024-02-01 09:11:28,host-22,GB,HTTPS,43,13281,749,Normal,9
2024-02-01 09:12:33,host-4,IL,HTTPS,69,11553,203,Normal,9
2024-02-01 09:14:21,host-33,IL,HTTP,98,5347,694,Normal,9
2024-02-01 09:15:41,host-24,FR,DNS,38,5876,529,Normal,9
2024-02-01 09:16:25,host-30,IL,HTTP,63,19497,522,Normal,9
2024-02-01 09:18:47,host-14,CA,HTTPS,77,16139,580,Normal,9
2024-02-01 09:20:24,host-5,FR,HTTPS,17,19445,557,Normal,9
2024-02-01 09:21:20,host-37,FR,DNS,31,12251,572,Normal,9
2024-02-01 09:23:18,host-8,IL,DNS,101,17517,133,Normal,9
2024-02-01 09:25:33,host-29,US,NTP,26,18318,465,Normal,9
2024-02-01 09:27:34,host-37,US,NTP,96,11598,780,Normal,9
2024-02-01 09:27:44,host-26,GB,HTTPS,105,8640,632,Normal,9
2024-02-01 09:28:07,host-3,DE,HTTP,99,3589,594,Normal,9
2024-02-01 09:28:27,host-5,DE,HTTPS,46,14897,224,Normal,9
2024-02-01 09:29:06,host-27,GB,NTP,67,13869,424,Normal,9
2024-02-01 09:29:31,host-35,CA,HTTP,25,7348,590,Normal,9
2024-02-01 09:31:16,host-34,CA,DNS,116,1613,63,Normal,9
2024-02-01 09:32:37,host-30,IL,NTP,78,13928,275,Normal,9
2024-02-01 09:33:45,host-30,GB,DNS,45,7676,782,Normal,9
2024-02-01 09:34:18,host-3,IL,NTP,88,2012,286,Normal,9
2024-02-01 09:35:15,host-5,US,HTTPS,67,3095,290,Normal,9
2024-02-01 09:35:31,host-26,DE,DNS,79,8619,97,Normal,9
2024-02-01 09:36:11,host-33,GB,DNS,114,11949,631,Normal,9
2024-02-01 09:38:49,host-21,CA,HTTP,28,18580,266,Normal,9
2024-02-01 09:40:39,host-20,GB,HTTPS,81,7238,681,Normal,9
2024-02-01 09:42:41,host-36,IR,ICMP,1021,224069,5735,Exfiltration,9
2024-02-01 09:43:37,host-28,FR,NTP,16,12785,698,Normal,9
2024-02-01 09:46:21,host-9,RU,CUSTOM-C2,2133,414845,1527,Exfiltration,9
2024-02-01 09:46:33,host-25,FR,HTTP,99,15142,458,Normal,9
2024-02-01 09:47:16,host-20,DE,DNS,106,19126,524,Normal,9
2024-02-01 09:48:22,host-15,GB,DNS,113,16672,99,Normal,9
2024-02-01 09:50:50,host-27,DE,DNS,59,9457,301,Normal,9
2024-02-01 09:51:47,host-22,IL,HTTPS,67,13659,134,Normal,9
2024-02-01 09:52:33,host-19,CN,FTP,1727,451044,5836,Exfiltration,9
2024-02-01 09:54:09,host-13,US,HTTP,58,2795,114,Normal,9
2024-02-01 09:55:02,host-38,IL,DNS,71,8344,380,Normal,9
2024-02-01 09:56:24,host-1,CA,DNS,104,5344,530,Normal,9
2024-02-01 09:57:31,host-39,IL,DNS,60,9342,605,Normal,9
2024-02-01 09:58:52,host-16,IR,ICMP,1954,829602,5047,Exfiltration,9
2024-02-01 09:58:58,host-19,DE,NTP,78,13272,355,Normal,9
2024-02-01 10:00:09,host-24,FR,NTP,69,4731,779,Normal,10
2024-02-01 10:02:14,host-21,CA,HTTP,50,15063,86,Normal,10
2024-02-01 10:04:43,host-15,IL,DNS,12,10045,606,Normal,10
2024-02-01 10:07:17,host-38,IL,NTP,47,6494,240,Normal,10
2024-02-01 10:08:25,host-12,CN,FTP,1676,374722,5464,Exfiltration,10
2024-02-01 10:08:26,host-17,KP,CUSTOM-C2,1171,842833,2340,Exfiltration,10
2024-02-01 10:08:46,host-15,DE,DNS,73,19543,710,Normal,10
2024-02-01 10:11:46,host-22,GB,NTP,102,17575,511,Normal,10
2024-02-01 10:12:34,host-23,CA,DNS,102,19409,540,Normal,10
2024-02-01 10:13:26,host-35,IL,HTTPS,77,2608,116,Normal,10
2024-02-01 10:16:22,host-4,US,NTP,27,9083,109,Normal,10
2024-02-01 10:17:05,host-1,CA,NTP,57,3480,672,Normal,10
2024-02-01 10:19:53,host-40,DE,NTP,12,1716,584,Normal,10
2024-02-01 10:20:49,host-28,CN,ICMP,1302,848347,5874,Exfiltration,10
2024-02-01 10:22:19,host-27,US,HTTPS,77,10502,588,Normal,10
2024-02-01 10:23:37,host-2,FR,NTP,113,7374,149,Normal,10
2024-02-01 10:24:06,host-34,CA,DNS,34,18750,298,Normal,10
2024-02-01 10:25:41,host-18,DE,HTTPS,57,14804,510,Normal,10
2024-02-01 10:27:24,host-30,KP,CUSTOM-C2,2017,777047,5635,Exfiltration,10
2024-02-01 10:28:10,host-16,IL,DNS,48,4141,709,Normal,10
2024-02-01 10:29:40,host-36,KP,FTP,1087,447721,1340,Exfiltration,10
2024-02-01 10:31:01,host-3,US,NTP,58,13859,605,Normal,10
2024-02-01 10:33:07,host-4,IL,HTTPS,99,7115,124,Normal,10
2024-02-01 10:35:19,host-28,IL,HTTP,82,4624,580,Normal,10
2024-02-01 10:35:34,host-15,CA,NTP,44,3025,116,Normal,10
2024-02-01 10:38:34,host-18,FR,HTTPS,32,11805,56,Normal,10
2024-02-01 10:39:32,host-38,CA,NTP,19,11306,206,Normal,10
2024-02-01 10:42:01,host-16,FR,NTP,96,19213,379,Normal,10
2024-02-01 10:43:44,host-9,IL,HTTPS,74,12833,94,Normal,10
2024-02-01 10:44:14,host-28,CA,HTTPS,53,14499,374,Normal,10
2024-02-01 10:44:26,host-18,DE,NTP,39,13159,606,Normal,10
2024-02-01 10:44:28,host-13,IR,CUSTOM-C2,1715,414396,4990,Exfiltration,10
2024-02-01 10:46:07,host-28,CA,NTP,20,11178,292,Normal,10
2024-02-01 10:46:30,host-6,GB,DNS,58,6555,797,Normal,10
2024-02-01 10:48:14,host-21,GB,HTTPS,21,1670,355,Normal,10
2024-02-01 10:50:12,host-24,GB,HTTPS,26,4360,231,Normal,10
2024-02-01 10:52:07,host-29,FR,NTP,23,2360,131,Normal,10
2024-02-01 10:53:42,host-36,US,HTTP,120,14123,52,Normal,10
2024-02-01 10:55:01,host-27,DE,HTTPS,102,19834,288,Normal,10
2024-02-01 10:57:32,host-34,CA,NTP,31,6049,315,Normal,10
2024-02-01 10:58:54,host-18,DE,DNS,18,6979,485,Normal,10
2024-02-01 11:00:09,host-27,GB,NTP,110,4020,409,Normal,11
2024-02-01 11:01:18,host-16,IL,NTP,86,7907,508,Normal,11
2024-02-01 11:01:50,host-9,GB,HTTPS,60,12386,675,Normal,11
2024-02-01 11:03:32,host-22,DE,HTTP,65,5960,347,Normal,11
2024-02-01 11:04:59,host-39,IL,DNS,71,11795,221,Normal,11
2024-02-01 11:06:45,host-21,GB,NTP,83,9443,373,Normal,11
2024-02-01 11:08:26,host-18,DE,HTTP,24,19976,244,Normal,11
2024-02-01 11:11:02,host-35,CA,HTTPS,103,16626,765,Normal,11
2024-02-01 11:12:00,host-29,GB,HTTPS,114,14906,729,Normal,11
2024-02-01 11:14:12,host-9,IL,HTTP,40,9779,714,Normal,11
2024-02-01 11:14:56,host-28,DE,HTTPS,67,17203,636,Normal,11
2024-02-01 11:16:43,host-35,FR,NTP,79,2704,408,Normal,11
2024-02-01 11:19:05,host-39,IL,HTTPS,23,9634,713,Normal,11
2024-02-01 11:22:00,host-23,CA,HTTPS,82,14594,379,Normal,11
2024-02-01 11:23:55,host-7,US,HTTPS,43,8774,562,Normal,11
2024-02-01 11:26:12,host-36,FR,DNS,67,13759,440,Normal,11
2024-02-01 11:27:08,host-32,CN,ICMP,1282,656694,2405,Exfiltration,11
2024-02-01 11:28:15,host-38,IL,DNS,54,2304,534,Normal,11
2024-02-01 11:28:46,host-19,DE,HTTPS,24,6142,396,Normal,11
2024-02-01 11:30:10,host-22,DE,DNS,76,17324,396,Normal,11
2024-02-01 11:32:16,host-7,DE,NTP,50,3701,347,Normal,11
2024-02-01 11:32:32,host-8,US,HTTP,92,5083,733,Normal,11
2024-02-01 11:33:19,host-16,FR,DNS,80,6747,378,Normal,11
2024-02-01 11:35:47,host-28,DE,DNS,112,14772,684,Normal,11
2024-02-01 11:36:39,host-12,IL,NTP,60,2456,795,Normal,11
2024-02-01 11:39:21,host-13,DE,NTP,59,1645,761,Normal,11
2024-02-01 11:40:20,host-14,GB,HTTPS,83,4834,589,Normal,11
2024-02-01 11:41:12,host-24,GB,DNS,68,5234,308,Normal,11
2024-02-01 11:44:08,host-32,FR,HTTP,86,14234,665,Normal,11
2024-02-01 11:45:53,host-38,US,HTTP,55,16503,672,Normal,11
2024-02-01 11:46:42,host-20,FR,HTTPS,96,5889,360,Normal,11
2024-02-01 11:47:17,host-16,GB,HTTPS,33,13732,750,Normal,11
2024-02-01 11:47:58,host-33,DE,NTP,86,6017,628,Normal,11
2024-02-01 11:49:41,host-28,CA,NTP,91,19108,750,Normal,11
2024-02-01 11:52:31,host-12,FR,DNS,72,10964,183,Normal,11
2024-02-01 11:53:23,host-21,DE,HTTPS,120,13264,49,Normal,11
2024-02-01 11:55:32,host-9,CA,NTP,81,18062,708,Normal,11
2024-02-01 11:57:43,host-27,IL,NTP,63,16044,540,Normal,11
2024-02-01 11:58:30,host-6,FR,HTTPS,111,8726,339,Normal,11
2024-02-01 11:58:43,host-18,CA,HTTP,31,16485,619,Normal,11
2024-02-01 12:00:54,host-36,FR,HTTPS,83,5242,314,Normal,12
2024-02-01 12:03:18,host-24,FR,HTTPS,107,15962,599,Normal,12
2024-02-01 12:03:59,host-28,RU,CUSTOM-C2,1034,280552,2831,Exfiltration,12
2024-02-01 12:04:18,host-28,US,DNS,48,2556,500,Normal,12
2024-02-01 12:05:30,host-23,US,NTP,120,5346,282,Normal,12
2024-02-01 12:06:28,host-38,IL,HTTP,120,15530,209,Normal,12
2024-02-01 12:09:10,host-9,CA,DNS,113,3445,623,Normal,12
2024-02-01 12:10:44,host-35,GB,DNS,51,11089,336,Normal,12
2024-02-01 12:13:15,host-18,FR,HTTPS,27,14987,100,Normal,12
2024-02-01 12:14:30,host-9,IL,DNS,41,6292,768,Normal,12
2024-02-01 12:15:57,host-16,IL,NTP,72,6158,631,Normal,12
2024-02-01 12:18:43,host-18,IL,NTP,58,16310,117,Normal,12
2024-02-01 12:21:30,host-6,DE,HTTP,98,13593,505,Normal,12
2024-02-01 12:23:39,host-21,FR,HTTPS,109,4552,788,Normal,12
2024-02-01 12:25:41,host-23,US,NTP,37,15578,256,Normal,12
2024-02-01 12:27:44,host-21,RU,FTP,2478,845543,4377,Exfiltration,12
2024-02-01 12:27:52,host-18,GB,HTTP,53,19434,631,Normal,12
2024-02-01 12:28:30,host-37,DE,HTTP,97,3086,87,Normal,12
2024-02-01 12:29:00,host-30,US,HTTPS,119,6676,491,Normal,12
2024-02-01 12:31:01,host-1,DE,DNS,98,5822,705,Normal,12
2024-02-01 12:32:23,host-11,GB,HTTPS,93,13310,296,Normal,12
2024-02-01 12:32:49,host-24,IL,DNS,16,14487,680,Normal,12
2024-02-01 12:34:12,host-15,DE,HTTPS,100,4618,41,Normal,12
2024-02-01 12:35:11,host-31,US,DNS,85,8911,571,Normal,12
2024-02-01 12:38:10,host-29,US,HTTPS,99,12758,163,Normal,12
2024-02-01 12:40:03,host-9,DE,HTTPS,39,14052,131,Normal,12
2024-02-01 12:40:34,host-7,GB,HTTP,48,5993,431,Normal,12
2024-02-01 12:41:13,host-10,US,HTTPS,88,6877,490,Normal,12
2024-02-01 12:42:47,host-14,IL,DNS,62,15996,262,Normal,12
2024-02-01 12:43:14,host-7,CA,HTTPS,85,14083,399,Normal,12
2024-02-01 12:45:08,host-21,CA,DNS,45,4260,294,Normal,12
2024-02-01 12:47:34,host-39,FR,HTTP,109,2378,714,Normal,12
2024-02-01 12:48:56,host-14,FR,DNS,105,14336,342,Normal,12
2024-02-01 12:51:46,host-4,CA,NTP,59,5194,286,Normal,12
2024-02-01 12:53:58,host-39,US,HTTPS,56,11870,175,Normal,12
2024-02-01 12:55:42,host-37,DE,HTTP,79,7161,522,Normal,12
2024-02-01 12:56:05,host-2,FR,HTTPS,11,10091,260,Normal,12
2024-02-01 12:56:20,host-4,DE,HTTP,90,17918,465,Normal,12
2024-02-01 12:58:13,host-26,US,DNS,45,4239,357,Normal,12
2024-02-01 12:58:38,host-33,CA,DNS,78,12206,440,Normal,12
2024-02-01 13:01:13,host-5,GB,NTP,103,9319,99,Normal,13
2024-02-01 13:02:20,host-6,DE,HTTPS,68,3303,356,Normal,13
2024-02-01 13:05:15,host-12,US,HTTPS,100,5996,758,Normal,13
2024-02-01 13:05:22,host-11,DE,HTTP,76,18448,778,Normal,13
2024-02-01 13:06:33,host-11,GB,DNS,105,10306,790,Normal,13
2024-02-01 13:07:08,host-2,GB,NTP,44,18665,105,Normal,13
2024-02-01 13:08:20,host-37,IL,HTTPS,73,16415,563,Normal,13
2024-02-01 13:09:57,host-4,DE,DNS,57,6654,301,Normal,13
2024-02-01 13:10:28,host-37,IL,HTTPS,39,18173,42,Normal,13
2024-02-01 13:10:44,host-1,CA,HTTPS,70,13426,432,Normal,13
2024-02-01 13:11:27,host-12,US,NTP,38,12044,294,Normal,13
2024-02-01 13:13:18,host-21,GB,HTTPS,83,13716,162,Normal,13
2024-02-01 13:15:31,host-4,CA,DNS,112,18400,87,Normal,13
2024-02-01 13:17:18,host-5,DE,HTTP,109,11680,375,Normal,13
2024-02-01 13:17:45,host-36,DE,HTTPS,57,8075,338,Normal,13
2024-02-01 13:20:14,host-20,IL,DNS,69,13567,645,Normal,13
2024-02-01 13:22:25,host-13,IL,DNS,29,1708,459,Normal,13
2024-02-01 13:22:36,host-15,FR,HTTP,91,1814,383,Normal,13
2024-02-01 13:22:41,host-25,IL,HTTP,23,8223,582,Normal,13
2024-02-01 13:23:46,host-27,DE,HTTPS,28,10669,135,Normal,13
2024-02-01 13:24:02,host-15,FR,NTP,99,13705,509,Normal,13
2024-02-01 13:24:28,host-38,US,DNS,91,14422,116,Normal,13
2024-02-01 13:27:04,host-37,US,NTP,94,5783,282,Normal,13
2024-02-01 13:28:23,host-17,GB,NTP,99,12190,365,Normal,13
2024-02-01 13:30:23,host-18,CA,HTTPS,35,5960,638,Normal,13
2024-02-01 13:30:55,host-10,US,DNS,67,16771,361,Normal,13
2024-02-01 13:32:44,host-8,FR,HTTP,108,8303,502,Normal,13
2024-02-01 13:34:07,host-30,GB,HTTPS,21,6664,742,Normal,13
2024-02-01 13:35:29,host-39,US,DNS,116,12241,191,Normal,13
2024-02-01 13:35:57,host-16,GB,NTP,75,3104,733,Normal,13
2024-02-01 13:37:18,host-17,CA,HTTPS,61,16317,609,Normal,13
2024-02-01 13:39:43,host-16,US,NTP,23,6080,164,Normal,13
2024-02-01 13:39:51,host-4,CA,DNS,35,14626,421,Normal,13
2024-02-01 13:42:51,host-6,FR,HTTP,114,3957,62,Normal,13
2024-02-01 13:42:57,host-3,IR,ICMP,1315,556589,5980,Exfiltration,13
2024-02-01 13:43:12,host-13,IL,NTP,113,5720,134,Normal,13
2024-02-01 13:44:41,host-8,US,NTP,16,7004,627,Normal,13
2024-02-01 13:46:36,host-26,DE,HTTPS,58,15480,216,Normal,13
2024-02-01 13:48:11,host-14,CA,HTTP,45,16114,192,Normal,13
2024-02-01 13:48:24,host-40,FR,DNS,92,11170,550,Normal,13
2024-02-01 13:50:14,host-36,DE,HTTPS,21,10667,432,Normal,13
2024-02-01 13:50:54,host-27,CA,DNS,90,19314,59,Normal,13
2024-02-01 13:52:36,host-23,DE,NTP,54,17962,369,Normal,13
2024-02-01 13:54:20,host-18,CA,HTTPS,50,8676,70,Normal,13
2024-02-01 13:55:36,host-4,DE,HTTP,108,9127,203,Normal,13
2024-02-01 13:56:06,host-16,IL,DNS,44,18987,794,Normal,13
2024-02-01 13:56:25,host-15,FR,NTP,55,7192,220,Normal,13
2024-02-01 13:57:30,host-38,GB,HTTP,85,2424,760,Normal,13
2024-02-01 13:59:05,host-37,FR,DNS,82,7668,544,Normal,13
2024-02-01 14:01:28,host-20,CA,NTP,14,4457,97,Normal,14
2024-02-01 14:02:32,host-39,CA,HTTPS,77,17162,40,Normal,14
2024-02-01 14:04:01,host-40,CA,DNS,53,7315,371,Normal,14
2024-02-01 14:04:21,host-2,CA,DNS,109,5134,578,Normal,14
2024-02-01 14:05:09,host-21,RU,ICMP,1141,328887,4160,Exfiltration,14
2024-02-01 14:05:59,host-5,GB,NTP,85,4810,384,Normal,14
2024-02-01 14:07:17,host-36,RU,ICMP,920,734635,2391,Exfiltration,14
2024-02-01 14:07:21,host-21,CA,DNS,103,15815,694,Normal,14
2024-02-01 14:09:29,host-37,IR,FTP,1960,221489,5221,Exfiltration,14
2024-02-01 14:09:30,host-21,CA,HTTP,38,7245,427,Normal,14
2024-02-01 14:10:53,host-19,CA,DNS,103,1558,758,Normal,14
2024-02-01 14:13:24,host-26,FR,HTTPS,33,11927,666,Normal,14
2024-02-01 14:14:25,host-37,US,NTP,28,12351,119,Normal,14
2024-02-01 14:15:30,host-23,GB,DNS,91,4407,765,Normal,14
2024-02-01 14:15:31,host-31,IR,CUSTOM-C2,2280,763513,3996,Exfiltration,14
2024-02-01 14:18:26,host-22,DE,HTTPS,43,8370,295,Normal,14
2024-02-01 14:18:41,host-1,RU,ICMP,1443,719103,4925,Exfiltration,14
2024-02-01 14:18:48,host-23,GB,HTTPS,102,1541,89,Normal,14
2024-02-01 14:20:31,host-29,IL,NTP,31,15066,544,Normal,14
2024-02-01 14:22:12,host-23,FR,NTP,22,17211,631,Normal,14
2024-02-01 14:25:03,host-15,CA,NTP,19,2594,341,Normal,14
2024-02-01 14:25:13,host-21,GB,HTTPS,19,12700,214,Normal,14
2024-02-01 14:26:54,host-11,IL,HTTPS,80,4550,386,Normal,14
2024-02-01 14:29:31,host-40,DE,HTTPS,65,6906,661,Normal,14
2024-02-01 14:31:27,host-11,US,HTTPS,52,8235,234,Normal,14
2024-02-01 14:33:16,host-36,IL,HTTP,94,10724,344,Normal,14
2024-02-01 14:34:21,host-7,US,NTP,83,19511,542,Normal,14
2024-02-01 14:35:05,host-4,GB,HTTPS,64,4371,341,Normal,14
2024-02-01 14:37:59,host-39,DE,DNS,22,2343,251,Normal,14
2024-02-01 14:38:47,host-19,US,NTP,118,5284,355,Normal,14
2024-02-01 14:40:33,host-31,DE,HTTP,21,19329,436,Normal,14
2024-02-01 14:41:25,host-24,DE,HTTP,33,16107,85,Normal,14
2024-02-01 14:42:19,host-34,KP,CUSTOM-C2,1849,834930,5930,Exfiltration,14
2024-02-01 14:42:37,host-29,DE,HTTP,38,10300,617,Normal,14
2024-02-01 14:42:57,host-10,IL,HTTPS,20,12765,594,Normal,14
2024-02-01 14:44:47,host-38,CA,HTTPS,117,14184,575,Normal,14
2024-02-01 14:45:10,host-17,KP,ICMP,2460,724001,2234,Exfiltration,14
2024-02-01 14:46:39,host-35,IL,NTP,83,9221,527,Normal,14
2024-02-01 14:48:00,host-6,DE,HTTPS,74,18435,625,Normal,14
2024-02-01 14:48:04,host-11,CN,CUSTOM-C2,1578,721282,1814,Exfiltration,14
2024-02-01 14:50:58,host-40,CA,HTTPS,106,16214,217,Normal,14
2024-02-01 14:51:45,host-14,CA,DNS,15,15373,120,Normal,14
2024-02-01 14:54:44,host-28,CA,DNS,116,9950,367,Normal,14
2024-02-01 14:55:06,host-6,DE,NTP,80,12186,322,Normal,14
2024-02-01 14:57:24,host-30,US,NTP,24,15080,193,Normal,14
2024-02-01 14:58:06,host-37,FR,HTTPS,23,19938,143,Normal,14
2024-02-01 14:59:24,host-35,GB,NTP,43,14051,710,Normal,14
2024-02-01 15:01:33,host-37,FR,NTP,14,7142,322,Normal,15
2024-02-01 15:03:21,host-10,FR,NTP,14,14469,379,Normal,15
2024-02-01 15:04:26,host-4,IL,NTP,44,13704,60,Normal,15
2024-02-01 15:05:57,host-20,GB,HTTP,117,17609,752,Normal,15
2024-02-01 15:08:57,host-7,CA,DNS,48,16019,368,Normal,15
2024-02-01 15:10:10,host-27,FR,HTTPS,34,15974,256,Normal,15
2024-02-01 15:11:59,host-32,FR,HTTP,115,3341,567,Normal,15
2024-02-01 15:12:44,host-5,GB,NTP,27,18679,622,Normal,15
2024-02-01 15:12:56,host-12,CA,DNS,117,3388,295,Normal,15
2024-02-01 15:13:09,host-30,US,HTTP,100,8024,320,Normal,15
2024-02-01 15:14:48,host-30,FR,NTP,91,5559,737,Normal,15
2024-02-01 15:15:00,host-16,GB,NTP,86,16117,221,Normal,15
2024-02-01 15:17:06,host-38,FR,HTTP,54,6858,304,Normal,15
2024-02-01 15:17:34,host-19,US,NTP,16,6838,625,Normal,15
2024-02-01 15:18:33,host-15,IL,DNS,96,8274,315,Normal,15
2024-02-01 15:21:24,host-27,FR,HTTPS,120,1791,525,Normal,15
2024-02-01 15:22:02,host-12,FR,HTTPS,38,9770,662,Normal,15
2024-02-01 15:23:25,host-18,DE,NTP,119,12926,510,Normal,15
2024-02-01 15:24:34,host-14,DE,HTTP,96,18560,678,Normal,15
2024-02-01 15:26:20,host-38,US,HTTPS,75,13762,614,Normal,15
2024-02-01 15:29:10,host-39,FR,HTTP,48,5042,533,Normal,15
2024-02-01 15:29:31,host-22,GB,HTTP,120,10572,307,Normal,15
2024-02-01 15:32:23,host-20,CA,DNS,76,9374,98,Normal,15
2024-02-01 15:35:01,host-26,IL,HTTP,97,6085,778,Normal,15
2024-02-01 15:35:12,host-32,GB,HTTP,63,14757,437,Normal,15
2024-02-01 15:35:26,host-38,IL,DNS,53,8786,742,Normal,15
2024-02-01 15:37:47,host-31,IL,HTTP,74,11336,214,Normal,15
2024-02-01 15:40:40,host-36,CA,HTTP,22,16926,171,Normal,15
2024-02-01 15:41:51,host-36,CA,HTTP,93,4426,267,Normal,15
2024-02-01 15:43:26,host-15,IL,HTTP,63,12356,420,Normal,15
2024-02-01 15:44:37,host-38,GB,NTP,118,5359,521,Normal,15
2024-02-01 15:44:55,host-38,FR,HTTPS,70,7874,552,Normal,15
2024-02-01 15:45:20,host-39,RU,FTP,671,788971,1895,Exfiltration,15
2024-02-01 15:45:30,host-25,FR,HTTP,62,3271,194,Normal,15
2024-02-01 15:46:10,host-13,GB,NTP,82,16493,186,Normal,15
2024-02-01 15:47:35,host-12,US,NTP,52,7294,360,Normal,15
2024-02-01 15:50:22,host-4,US,NTP,45,8361,212,Normal,15
2024-02-01 15:50:41,host-38,KP,FTP,1274,443459,2022,Exfiltration,15
2024-02-01 15:52:54,host-11,DE,HTTPS,26,15711,688,Normal,15
2024-02-01 15:53:05,host-29,KP,ICMP,2191,467309,4052,Exfiltration,15
2024-02-01 15:54:48,host-26,DE,NTP,59,1652,78,Normal,15
2024-02-01 15:57:09,host-13,IL,HTTP,11,12058,583,Normal,15
2024-02-01 15:58:02,host-2,IL,HTTPS,90,9653,271,Normal,15
2024-02-01 15:59:35,host-20,CA,HTTPS,59,17993,642,Normal,15
2024-02-01 16:00:58,host-11,US,HTTPS,48,11029,506,Normal,16
2024-02-01 16:03:16,host-39,FR,HTTP,65,5884,390,Normal,16
2024-02-01 16:05:26,host-23,CA,DNS,113,14718,59,Normal,16
2024-02-01 16:05:58,host-39,CN,FTP,991,281114,4293,Exfiltration,16
2024-02-01 16:06:29,host-15,IL,DNS,37,2218,643,Normal,16
2024-02-01 16:08:43,host-11,US,HTTP,101,2724,424,Normal,16
2024-02-01 16:11:31,host-17,FR,HTTPS,86,3071,717,Normal,16
2024-02-01 16:12:03,host-2,US,HTTPS,63,16059,429,Normal,16
2024-02-01 16:12:39,host-36,GB,NTP,99,6517,250,Normal,16
2024-02-01 16:15:39,host-1,GB,NTP,94,4808,718,Normal,16
2024-02-01 16:17:57,host-18,FR,DNS,63,4937,563,Normal,16
2024-02-01 16:20:40,host-8,GB,HTTPS,110,4982,549,Normal,16
2024-02-01 16:21:35,host-39,CA,HTTP,116,18642,246,Normal,16
2024-02-01 16:22:39,host-39,CN,CUSTOM-C2,921,702651,5374,Exfiltration,16
2024-02-01 16:22:54,host-38,CN,CUSTOM-C2,1636,615614,3202,Exfiltration,16
2024-02-01 16:23:11,host-27,GB,DNS,15,19461,548,Normal,16
2024-02-01 16:24:09,host-31,GB,DNS,10,1917,727,Normal,16
2024-02-01 16:24:36,host-8,FR,NTP,29,4451,563,Normal,16
2024-02-01 16:25:00,host-7,GB,DNS,68,11200,310,Normal,16
2024-02-01 16:27:03,host-4,US,DNS,15,11021,408,Normal,16
2024-02-01 16:30:01,host-21,DE,HTTPS,22,3003,49,Normal,16
2024-02-01 16:30:41,host-11,GB,HTTP,66,10291,790,Normal,16
2024-02-01 16:31:09,host-24,GB,DNS,24,14632,449,Normal,16
2024-02-01 16:33:10,host-18,DE,NTP,112,15319,704,Normal,16
2024-02-01 16:33:57,host-8,CA,HTTPS,118,6723,146,Normal,16
2024-02-01 16:35:48,host-38,DE,NTP,33,13943,407,Normal,16
2024-02-01 16:38:29,host-2,IL,DNS,71,17494,155,Normal,16
2024-02-01 16:40:19,host-29,US,HTTPS,43,11796,52,Normal,16
2024-02-01 16:43:17,host-34,IL,DNS,95,12585,571,Normal,16
2024-02-01 16:45:35,host-40,US,NTP,94,9645,533,Normal,16
2024-02-01 16:47:08,host-25,CA,HTTPS,11,6642,557,Normal,16
2024-02-01 16:49:13,host-32,CA,HTTPS,106,17610,368,Normal,16
2024-02-01 16:50:08,host-16,KP,ICMP,850,460272,2527,Exfiltration,16
2024-02-01 16:50:19,host-22,GB,HTTPS,74,8797,603,Normal,16
2024-02-01 16:53:08,host-25,DE,DNS,20,16543,494,Normal,16
2024-02-01 16:55:39,host-29,US,NTP,67,11856,161,Normal,16
2024-02-01 16:57:51,host-2,US,NTP,62,2674,610,Normal,16
2024-02-01 16:58:45,host-30,IR,ICMP,2297,336749,4606,Exfiltration,16
2024-02-01 17:00:16,host-1,US,HTTP,75,19926,251,Normal,17
2024-02-01 17:03:08,host-30,GB,HTTP,115,3278,268,Normal,17
2024-02-01 17:04:41,host-10,CN,ICMP,1904,801740,3487,Exfiltration,17
2024-02-01 17:05:09,host-22,FR,NTP,101,13404,773,Normal,17
2024-02-01 17:07:09,host-8,US,DNS,10,12685,403,Normal,17
2024-02-01 17:09:56,host-19,FR,HTTP,99,4983,86,Normal,17
